"ULTIMA ATUALIZACAO";"02/07/2022 02:01"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20.217.053/0001-76";"CASA DA MONTANHA LTDA";"33989";"06/06/2022";"";"1941,02";"2181712"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.067.043/0001-10";"COLINAS EXECUTIVE PARK HOTEL LTDA";"6281";"19/06/2022";"HOSPEDAGEM DO PARLAMENTAR.";"1224,5";"2182333"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0041-03";"COML. BUFFON COMB E TRANSP LTDA - POSTO 41";"1529666";"13/06/2022";"";"453,36";"2182048"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0030-50";"COML.BUFFON COMB. E TRANSP. LTDA";"545835";"15/06/2022";"AQUISIÇÃO DE OLEO DIESEL S 10.";"257,56";"2182318"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"90.657.289/0090-84";"COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA";"167351";"17/06/2022";"AQUISIÇÃO DE COMBUSTIVEIS.";"260,07";"2182326"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"90.657.289/0090-84";"COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA";"167350";"17/06/2022";"AQUISIÇÃO DE OLEO DIESEL S 10.";"361,05";"2182322"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.618.291/0001-37";"GRELHA GALETERIA LTDA";"133676";"08/06/2022";"";"44";"2181891"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.539.576/0002-26";"HOTEL JACQUES GEORGES LTDA";"33117";"26/06/2022";"";"730";"2182704"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.870.577/0001-94";"HOTEL SAN LUCAS";"15881";"05/06/2022";"";"150";"2181714"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.705.882/0001-04";"LOJA E RESTAURANTE  44  APPETITE IJUI LTDA";"537459";"19/06/2022";"AQUISIÇÃO DE GENEROS ALIMENTICIOS.";"159,9";"2182334"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.783.221/0146-90";"MADERO INDUSTRIA E COMERCIO S.";"016818";"22/06/2022";"";"55,4";"2182542"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.921.123/0001-80";"POSTO DE COMBUSTIVEIS CAMINHO DO GOL LTDA";"119699";"22/06/2022";"";"474,04";"2182553"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2015457";"03/06/2022";"";"470,01";"2181541"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2019360";"09/06/2022";"";"760,51";"2182391"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2024267";"16/06/2022";"";"296,24";"2182833"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2024265";"16/06/2022";"";"400,04";"2182832"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2029723";"25/06/2022";"";"383,4";"2182700"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.809.233/0001-44";"POSTO DE COMBUSTIVEIS 4Z LTDA";"2029724";"25/06/2022";"";"486,1";"2182702"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.892.399/0001-25";"POSTO 44 IJUI COMERCIO DE COMBUSTIVEIS LTDA";"2298656";"19/06/2022";"AQUISIÇÃO DE COMBUSTIVEIS.";"239,18";"2182335"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.892.399/0001-25";"POSTO 44 IJUI COMERCIO DE COMBUSTIVEIS LTDA";"2298654";"19/06/2022";"AQUISIÇÃO DE COMBUSTIVEIS.";"427,06";"2182336"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.887.017/0001-12";"RUBINHO BSB COMERCIO DE ALIMENTOS LTDA";"25014";"02/06/2022";"";"53,4";"2181469"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"89.248.397/0001-49";"SEABRA E CIA LTDA";"36513";"17/06/2022";"";"395";"2182393"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.469.172/0022-92";"SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC";"31915";"01/06/2022";"";"112,44";"2181300"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0174-08";"SIM REDE DE POSTOS LTDA - BAGE BR 153";"118146";"26/06/2022";"";"413,8";"2182701"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0178-23";"SIM REDE DE POSTOS LTDA - TIO HUGO";"154925";"10/06/2022";"";"266";"2182022"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0129-45";"SIM REDE DE POSTOS LTDA- JAGUARAO CENTRO";"1300787";"25/06/2022";"";"359,83";"2182703"
"2022";"6";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.971.776/0001-63";"VILLA PREMIUM HOTEL EIRELI";"13718";"11/06/2022";"";"180";"2182049"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"QJXIUL";"02/06/2022";"Companhia Aérea: LATAM, Localizador: QJXIUL. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3166 - SÃO PAULO / PORTO ALEGRE - 02/06/2022; LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3011 - BRASÍLIA / SÃO PAULO - 02/06/2022;";"3003,34";"2181472"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"LPHNON";"06/06/2022";"Companhia Aérea: LATAM, Localizador: LPHNON. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3767 - PORTO ALEGRE / BRASILIA - 07/06/2022;";"3010,06";"2181754"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"APAWLJ";"08/06/2022";"Companhia Aérea: LATAM, Localizador: APAWLJ. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3166 - SÃO PAULO / PORTO ALEGRE - 08/06/2022; LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3011 - BRASÍLIA / SÃO PAULO - 08/06/2022;";"3003,34";"2181890"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"TJAYHE";"17/06/2022";"Companhia Aérea: LATAM, Localizador: TJAYHE. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 3767 - PORTO ALEGRE / BRASÍLIA - 22/06/2022;";"1711,08";"2182536"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"CIPUST";"18/06/2022";"Companhia Aérea: AZUL, Localizador: CIPUST. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 4023 - CURITIBA / PORTO ALEGRE - 21/06/2022; LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 4729 - PORTO ALEGRE / CURITIBA - 21/06/2022;";"927,33";"2182831"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"OMT45H";"20/06/2022";"Companhia Aérea: AZUL, Localizador: OMT45H. Passageiros: LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 4848 - CAMPINAS VIRACOPOS / PORTO ALEGRE - 22/06/2022; LUIS CARLOS HEINZE (Matrícula 341128, PARLAMENTAR), Voo: 2755 - BRASÍLIA / VCP CAMPINAS - 22/06/2022;";"1865,12";"2182535"
"2022";"6";"LUIS CARLOS HEINZE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM TURISMO";"LPNEAP";"21/06/2022";"Companhia Aérea: GOL, Localizador: LPNEAP. Passageiros: RENATO GEMELLI BONADIMAN (Matrícula 358384, COMISSIONADO), Voo: 1484 - SÃO PAULO / BRASÍLIA - 25/06/2022; RENATO GEMELLI BONADIMAN (Matrícula 358384, COMISSIONADO), Voo: 1721 - CHAPECO / SÃO PAULO - 25/06/2022;";"2975,48";"2182834"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"ENEL GOIAS";"43685983";"11/01/2022";"";"585,72";"2176750"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"624.065.311-04";"MIRIAN CARVALHO FULGENCIO";"S/N";"02/01/2022";"";"7000";"2173824"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.612.092/0001-23";"PREFEITURA MUNICIPAL DE GOIANIA";"22022101612256597";"31/01/2022";"";"786,65";"2176751"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"SANEAGO DE GOIAS S.A.";"2157470011";"11/01/2022";"";"89,45";"2176749"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0027-50";"TIM S.A.";"001154606-BI";"19/01/2022";"";"39,9";"2174818"
"2022";"1";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0027-50";"TIM S.A.";"010239788-BB";"19/01/2022";"";"161,97";"2174817"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"ENEL GOIAS";"721919";"09/02/2022";"";"752,94";"2178543"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"624.065.311-04";"MIRIAN CARVALHO FULGENCIO";"S/N";"01/02/2022";"";"7000";"2173825"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.612.092/0001-23";"PREFEITURA MUNICIPAL DE GOIANIA";"22032101610044032";"31/01/2022";"";"786,55";"2177898"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"SANEAGO DE GOIAS S.A.";"2159887100";"02/02/2022";"";"118,04";"2177897"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0027-50";"TIM S.A.";"001174613-BI";"19/02/2022";"";"43,34";"2177904"
"2022";"2";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0027-50";"TIM S.A.";"010611890-BB";"19/02/2022";"";"164,93";"2177900"
"2022";"2";"LUIZ CARLOS DO CARMO";"Divulgação da atividade parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"160";"24/02/2022";"";"3627";"2175480"
"2022";"2";"LUIZ CARLOS DO CARMO";"Divulgação da atividade parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"158";"24/02/2022";"";"3900";"2175478"
"2022";"2";"LUIZ CARLOS DO CARMO";"Divulgação da atividade parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"159";"24/02/2022";"";"4319";"2175479"
"2022";"2";"LUIZ CARLOS DO CARMO";"Divulgação da atividade parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"157";"24/02/2022";"";"4501";"2175476"
"2022";"3";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"624.065.311-04";"MIRIAN CARVALHO FULGENCIO";"S/N";"01/03/2022";"";"7000";"2176752"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"162";"21/03/2022";"";"3730";"2177050"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"163";"21/03/2022";"";"4127";"2177051"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"164";"21/03/2022";"";"4210";"2177052"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"161";"21/03/2022";"";"4350";"2177049"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"165";"29/03/2022";"";"3680,47";"2177363"
"2022";"3";"LUIZ CARLOS DO CARMO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.507.516/0001-95";"POLITIZE BRASIL EIRELI";"166";"29/03/2022";"";"3927,8";"2177364"
"2022";"4";"LUIZ CARLOS DO CARMO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"624.065.311-04";"MIRIAN CARVALHO FULGENCIO";"S/N";"01/04/2022";"";"7000";"2177894"
"2022";"1";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"339.222.762-53";"LOURDES DE LIMA FERRAZ";"";"02/01/2022";"";"3000";"2174097"
"2022";"1";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"17.571.096/0001-40";"NEW TIMES EMPREENDIMENTOS";"08";"27/12/2021";"";"5436,67";"2173701"
"2022";"1";"MAILZA GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"09.309.458/0002-82";"J. C. R. DO NASCIMENTO GRAFICA ACRE";"268";"25/01/2022";"";"1910";"2175580"
"2022";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"13.218.533/0001-96";"AC 24 HORAS LTDA";"1457";"18/01/2022";"";"5000";"2173042"
"2022";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"38.151.427/0001-63";"AMAZONIA AGORA";"25";"11/01/2022";"";"400";"2173029"
"2022";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"01.805.545/0001-38";"Cipriani & Cipriani Ltda.ME";"6417";"27/01/2022";"";"3030";"2173698"
"2022";"1";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.217.384/0010-03";"H PLUS ADMINISTRAÇÃO E HOTELARIA LTDA - SCP FUSION - SCP FUSION";"95554";"29/01/2022";"";"905,3";"2173560"
"2022";"1";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18.922.852/0001-00";"KLD TRANSPORTES";"4";"07/01/2022";"";"15000";"2172960"
"2022";"1";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"360.328.162-49";"SANDRO CABRAL DE MOURA";"";"14/02/2022";"";"4866";"2174587"
"2022";"1";"MAILZA GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"FNHQUC";"23/01/2022";"Companhia Aérea: GOL, Localizador: FNHQUC. Passageiros: MAILZA ASSIS DA SILVA E SILVA (Matrícula 340562, PARLAMENTAR), Voo: 2047 - RBR/BSB - 27/01/2022;";"2460,62";"2173609"
"2022";"1";"MAILZA GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"ZIFASE";"24/01/2022";"Companhia Aérea: LATAM, Localizador: ZIFASE. Passageiros: ARTUR LIBORINIO DOS SANTOS LIMA NETO (Matrícula 340951, COMISSIONADO), Voo: 3585 - RBR/BSB - 26/01/2022; ARTUR LIBORINIO DOS SANTOS LIMA NETO (Matrícula 340951, COMISSIONADO), Voo: 3584 - BSB/RBR - 29/01/2022;";"4352,9";"2173608"
"2022";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"339.222.762-53";"LOURDES DE LIMA FERRAZ";"";"02/02/2022";"";"3000";"2174098"
"2022";"2";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"17.571.096/0001-40";"NEW TIMES EMPREENDIMENTOS";"09";"05/02/2022";"";"1359,12";"2174104"
"2022";"2";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"17.571.096/0001-40";"NEW TIMES EMPREENDIMENTOS";"09";"05/02/2022";"";"4077,55";"2174934"
"2022";"2";"MAILZA GOMES";"Divulgação da atividade parlamentar";"13.218.533/0001-96";"AC 24 HORAS LTDA";"1479";"21/02/2022";"";"5000";"2174939"
"2022";"2";"MAILZA GOMES";"Divulgação da atividade parlamentar";"01.805.545/0001-38";"Cipriani & Cipriani Ltda.ME";"6481";"10/02/2022";"";"1880";"2174938"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.057.934/0001-46";"FARHAT & FARHAT LTDA";"203";"08/02/2022";"";"400";"2174293"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.645.405/0001-70";"FAUSTO E MANOEL PONTÃO RESTAURANTE & CHOPERIA EIRELI EPP";"672";"17/02/2022";"";"750";"2174933"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.217.384/0010-03";"H PLUS ADMINISTRAÇÃO E HOTELARIA LTDA - SCP FUSION - SCP FUSION";"95986";"11/02/2022";"";"566";"2174930"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.217.384/0011-94";"H PLUS ADMINISTRAÇÃO E HOTELARIA LTDA - SCP VISION - SCP - VISION";"71.566";"19/02/2022";"";"459,61";"2174935"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.469.171/0003-26";"HOTEL PHENICIA LTDA";"42453";"17/02/2022";"";"814";"2174931"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18.922.852/0001-00";"KLD TRANSPORTES";"5";"25/02/2022";"";"7500";"2175585"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.906.483/0001-74";"POSTO VILLAGE LTDA";"53922";"21/02/2022";"";"300";"2175582"
"2022";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.906.483/0001-74";"POSTO VILLAGE LTDA";"53957";"24/02/2022";"";"653,85";"2175581"
"2022";"2";"MAILZA GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"HEWEFK";"02/02/2022";"Companhia Aérea: GOL, Localizador: HEWEFK. Passageiros: MAILZA ASSIS DA SILVA E SILVA (Matrícula 340562, PARLAMENTAR), Voo: 1798 - BSB/RBR - 05/02/2022; MAILZA ASSIS DA SILVA E SILVA (Matrícula 340562, PARLAMENTAR), Voo: 1799 - RBR/BSB - 09/02/2022;";"4318,08";"2174937"
"2022";"2";"MAILZA GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"HWNSAS";"08/02/2022";"Companhia Aérea: GOL, Localizador: HWNSAS. Passageiros: ARTUR LIBORINIO DOS SANTOS LIMA NETO (Matrícula 340951, COMISSIONADO), Voo: 1799 - RBR/BSB - 09/02/2022; ARTUR LIBORINIO DOS SANTOS LIMA NETO (Matrícula 340951, COMISSIONADO), Voo: 2046 - BSB/RBR - 19/02/2022;";"5194,05";"2174936"
"2022";"3";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.065.033/0001-70";"Eletrobras Distribuidora Acre";"015.293.832";"21/03/2022";"";"1785,03";"2178913"
"2022";"3";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"339.222.762-53";"LOURDES DE LIMA FERRAZ";"";"23/02/2022";"";"3000";"2175756"
"2022";"3";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"17.571.096/0001-40";"NEW TIMES EMPREENDIMENTOS";"0010";"04/03/2022";"";"5436,67";"2176614"
